subj_id,seed,date,computer,block,block_type,trial,proposition_id,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,30,toad:nonvisual:yes:1,does-it-eat,toad,nomask,prompt,,yes,yes,582.291823383,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,31,carrot:nonvisual:no:1,is-it-used-for-holding-things,carrot,mask,pic,pineapple,no,no,742.454107516,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,32,swan:nonvisual:no:1,is-it-used-by-riding,swan,nomask,prompt,,no,no,201.045404356,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,33,chicken:visual:no:3,does-it-have-hooves,chicken,nomask,pic,elephant,no,no,586.556663409,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,34,jacket:nonvisual:yes:4,is-it-worn-for-the-rain,jacket,mask,prompt,,yes,timeout,1500.0,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,35,penguin:visual:yes:3,does-it-have-feet,penguin,mask,pic,penguin,yes,yes,642.278699808,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,36,lion:visual:no:5,does-it-have-a-long-neck,lion,nomask,prompt,,no,yes,265.820143075,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,37,carrot:nonvisual:yes:4,is-it-a-root,carrot,mask,prompt,,yes,yes,280.418033704,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,38,jacket:nonvisual:yes:2,is-it-worn-in-cold-temperatures,jacket,nomask,prompt,,yes,yes,86.9359665812,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,39,bottle:nonvisual:yes:5,is-it-used-for-holding-beer,bottle,mask,prompt,,yes,yes,242.482275178,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,40,pineapple:visual:no:3,does-it-have-whiskers,pineapple,nomask,prompt,,no,no,287.017588787,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,41,train:visual:yes:3,does-it-have-many-cars,train,mask,prompt,,yes,yes,403.225517344,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,42,tiger:visual:yes:5,does-it-have-large-teeth,tiger,nomask,pic,tiger,yes,yes,262.782196762,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,43,swan:nonvisual:yes:3,does-it-live-on-water,swan,nomask,prompt,,yes,yes,297.99145367,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,44,mouse:visual:yes:3,does-it-have-fur,mouse,mask,prompt,,yes,yes,268.529680077,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,45,zebra:nonvisual:yes:2,does-it-run-fast,zebra,mask,prompt,,yes,yes,716.12246531,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,46,deer:nonvisual:yes:2,is-it-fast,deer,mask,prompt,,yes,yes,303.015540223,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,47,rabbit:visual:yes:2,does-it-have-feet,rabbit,mask,prompt,,yes,yes,287.598546805,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,48,mouse:visual:yes:2,is-it-grey,mouse,mask,prompt,,yes,yes,274.809468174,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,49,strawberry:visual:yes:1,is-it-red,strawberry,nomask,prompt,,yes,yes,264.043019699,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,50,camel:visual:yes:5,is-it-beige,camel,mask,prompt,,yes,yes,297.256853861,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,51,grasshopper:nonvisual:yes:1,is-it-an-insect,grasshopper,mask,pic,grasshopper,yes,yes,599.849559083,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,52,elephant:nonvisual:yes:3,does-it-live-in-zoos,elephant,mask,prompt,,yes,yes,286.04580446,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,53,tiger:nonvisual:no:2,does-it-taste-sweet,tiger,nomask,prompt,,no,no,253.582574456,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,54,apple:visual:yes:3,does-it-have-seeds,apple,nomask,prompt,,yes,yes,273.801193929,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,55,elephant:nonvisual:yes:4,is-it-used-in-circuses,elephant,nomask,prompt,,yes,yes,281.667333511,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,56,carrot:visual:yes:1,is-it-orange,carrot,mask,prompt,,yes,yes,283.953075239,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,57,chair:visual:yes:1,does-it-have-legs,chair,mask,prompt,,yes,yes,276.786966053,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,58,deer:visual:yes:3,does-it-have-eyes,deer,nomask,prompt,,yes,yes,251.657250767,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,59,giraffe:nonvisual:yes:3,does-it-live-in-zoos,giraffe,nomask,prompt,,yes,yes,248.932349597,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,60,raccoon:nonvisual:yes:4,does-it-produce-offspring,raccoon,nomask,prompt,,yes,yes,260.824544275,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,61,penguin:visual:yes:1,is-it-black,penguin,mask,prompt,,yes,yes,503.390042089,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,62,raccoon:nonvisual:no:2,is-it-used-for-protection,raccoon,mask,prompt,,no,no,264.253316906,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,63,train:visual:yes:4,is-it-made-of-metal,train,mask,prompt,,yes,yes,364.151529218,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,64,apple:visual:yes:4,is-it-round,apple,mask,prompt,,yes,yes,288.36643567,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,65,dog:nonvisual:no:2,is-it-eaten-in-pies,dog,nomask,prompt,,no,no,270.251748472,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,66,giraffe:visual:yes:4,is-it-brown,giraffe,nomask,pic,giraffe,yes,yes,662.505001354,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,67,alligator:visual:no:4,is-it-small,alligator,mask,prompt,,no,no,402.376006277,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,68,dog:nonvisual:no:4,is-it-prickly,dog,nomask,prompt,,no,no,220.628010822,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,1,test,69,giraffe:visual:yes:1,does-it-have-spots,giraffe,mask,pic,giraffe,yes,yes,455.825424513,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,71,bottle:visual:yes:2,is-it-made-of-plastic,bottle,mask,prompt,,yes,yes,362.397772195,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,72,lion:nonvisual:yes:1,is-it-an-animal,lion,mask,prompt,,yes,yes,216.083414693,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,73,banana:visual:yes:2,is-it-long,banana,mask,prompt,,yes,yes,334.446809531,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,74,train:nonvisual:yes:3,does-it-require-a-conductor,train,mask,prompt,,yes,yes,309.96783125,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,75,giraffe:nonvisual:yes:2,does-it-live-in-africa,giraffe,mask,prompt,,yes,yes,438.840964744,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,76,apple:nonvisual:no:1,is-it-an-animal,apple,mask,prompt,,no,no,353.04258758,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,77,camel:visual:yes:3,does-it-have-legs,camel,mask,prompt,,yes,yes,286.625802219,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,78,chicken:nonvisual:no:4,is-it-worn-for-the-rain,chicken,nomask,prompt,,no,no,197.513883773,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,79,jacket:visual:yes:2,does-it-have-pockets,jacket,nomask,prompt,,yes,yes,249.455051773,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,80,elephant:nonvisual:yes:5,does-it-eat-peanuts,elephant,mask,prompt,,yes,yes,436.410223585,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,81,bottle:visual:yes:4,does-it-have-a-neck,bottle,nomask,pic,bottle,yes,yes,281.844021578,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,82,lion:nonvisual:yes:3,is-it-a-mammal,lion,mask,prompt,,yes,yes,612.409455374,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,83,tiger:visual:yes:2,does-it-have-teeth,tiger,mask,pic,tiger,yes,yes,615.941936201,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,84,penguin:nonvisual:yes:4,does-it-lay-eggs,penguin,nomask,pic,penguin,yes,yes,658.194388874,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,85,bike:nonvisual:no:2,is-it-nocturnal,bike,nomask,prompt,,no,no,325.399868765,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,86,banana:visual:no:2,does-it-have-a-tail,banana,mask,prompt,,no,no,405.966742954,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,87,mouse:nonvisual:yes:1,is-it-a-rodent,mouse,nomask,prompt,,yes,yes,338.210393231,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,88,donkey:nonvisual:no:1,does-it-lay-eggs,donkey,mask,prompt,,no,no,767.093769507,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,89,dog:nonvisual:yes:3,is-it-a-pet,dog,mask,pic,dog,yes,yes,560.667061436,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,90,mouse:nonvisual:yes:2,is-it-an-animal,mouse,nomask,pic,mouse,yes,yes,526.545140274,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,91,raccoon:visual:yes:2,does-it-have-a-tail,raccoon,nomask,prompt,,yes,yes,310.43387801,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,92,pig:nonvisual:yes:5,does-it-like-mud,pig,mask,prompt,,yes,yes,338.308980041,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,93,banana:visual:no:4,does-it-have-hooves,banana,mask,prompt,,no,no,117.880063379,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,94,chair:visual:yes:4,does-it-have-a-seat,chair,mask,prompt,,yes,yes,438.108285452,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,95,jacket:visual:no:3,is-it-tall,jacket,mask,prompt,,no,no,381.011475118,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,96,table:nonvisual:yes:3,is-it-found-in-dining-rooms,table,nomask,pic,table,yes,yes,113.902341436,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,97,grasshopper:nonvisual:yes:3,is-it-found-in-summer,grasshopper,nomask,prompt,,yes,yes,813.089320298,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,98,donkey:visual:yes:2,does-it-have-four-legs,donkey,nomask,prompt,,yes,yes,274.904534032,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,99,chair:nonvisual:no:1,is-it-a-fruit,chair,nomask,prompt,,no,no,405.552870376,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,100,swan:nonvisual:yes:2,is-it-a-bird,swan,mask,prompt,,yes,no,526.522094013,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,101,penguin:nonvisual:yes:2,is-it-unable-to-fly,penguin,nomask,prompt,,yes,yes,489.6599075,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,102,alligator:visual:yes:5,does-it-have-jaws,alligator,mask,prompt,,yes,yes,564.418481823,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,103,bike:nonvisual:yes:2,is-it-used-for-racing,bike,nomask,pic,bike,yes,yes,197.779556038,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,104,carrot:nonvisual:yes:3,does-it-grow-underground,carrot,mask,pic,carrot,yes,yes,521.608757583,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,105,camel:nonvisual:no:5,does-it-live-in-a-coop,camel,mask,prompt,,no,yes,613.464462331,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,106,train:visual:no:2,does-it-have-a-zipper,train,mask,prompt,,no,no,387.432741707,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,107,zebra:visual:no:2,does-it-have-antennae,zebra,mask,pic,raccoon,no,no,308.886897241,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,108,chicken:nonvisual:yes:5,does-it-live-in-a-coop,chicken,mask,pic,chicken,yes,yes,840.827745153,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,109,elephant:visual:yes:2,does-it-have-ears,elephant,nomask,prompt,,yes,timeout,1500.0,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,110,swan:visual:yes:4,does-it-have-wings,swan,nomask,prompt,,yes,yes,461.720788058,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,111,pig:visual:no:2,does-it-have-wings,pig,nomask,prompt,,no,no,379.572363679,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,112,toad:visual:yes:1,is-it-green,toad,nomask,prompt,,yes,yes,318.838404048,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,113,swan:nonvisual:yes:1,is-it-graceful,swan,nomask,pic,swan,yes,yes,275.731639005,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,114,zebra:visual:yes:3,does-it-have-hooves,zebra,nomask,prompt,,yes,yes,665.96226173,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,115,pineapple:nonvisual:no:3,is-it-a-carnivore,pineapple,mask,prompt,,no,no,435.523262327,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,116,tiger:visual:yes:3,is-it-orange,tiger,nomask,pic,tiger,yes,yes,599.074308215,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,117,camel:nonvisual:yes:2,does-it-drink-water,camel,mask,pic,camel,yes,yes,633.650432923,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,118,zebra:nonvisual:yes:1,is-it-an-animal,zebra,nomask,prompt,,yes,yes,244.539474741,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,119,train:visual:yes:1,does-it-have-a-caboose,train,mask,pic,train,yes,yes,449.748891697,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,120,dog:nonvisual:no:5,does-it-lay-eggs,dog,mask,prompt,,no,no,465.978906264,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,121,chicken:nonvisual:no:3,is-it-used-for-making-jam,chicken,mask,prompt,,no,no,427.509882684,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,122,deer:nonvisual:yes:1,is-it-hunted-by-people,deer,mask,prompt,,yes,yes,459.398236322,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,123,raccoon:nonvisual:yes:2,is-it-furry,raccoon,nomask,prompt,,yes,yes,487.324552276,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,124,strawberry:visual:yes:2,does-it-have-seeds,strawberry,mask,pic,strawberry,yes,yes,554.150408912,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,125,pineapple:visual:no:2,does-it-have-a-seat,pineapple,mask,pic,carrot,no,no,448.983243441,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,126,alligator:nonvisual:yes:2,is-it-a-reptile,alligator,nomask,prompt,,yes,yes,272.95360338,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,127,apple:nonvisual:yes:1,is-it-a-fruit,apple,nomask,prompt,,yes,yes,355.867676008,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,128,raccoon:nonvisual:yes:3,is-it-nocturnal,raccoon,mask,prompt,,yes,yes,243.412448188,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,129,rabbit:visual:yes:4,does-it-have-a-tail,rabbit,mask,prompt,,yes,yes,487.310788529,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,130,grasshopper:visual:yes:2,does-it-have-legs,grasshopper,nomask,prompt,,yes,yes,504.235392029,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,2,test,131,mouse:visual:no:1,does-it-have-gears,mouse,mask,prompt,,no,no,437.110253988,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,133,tiger:visual:yes:1,does-it-have-stripes,tiger,nomask,prompt,,yes,yes,246.604676468,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,134,giraffe:nonvisual:yes:4,is-it-a-mammal,giraffe,nomask,pic,giraffe,yes,yes,306.512491392,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,135,jacket:nonvisual:yes:1,is-it-clothing,jacket,mask,pic,jacket,yes,yes,585.078501346,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,136,alligator:nonvisual:yes:1,is-it-an-animal,alligator,mask,prompt,,yes,yes,781.317798435,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,137,train:visual:yes:2,does-it-have-an-engine,train,nomask,prompt,,yes,yes,515.829905737,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,138,giraffe:nonvisual:no:1,is-it-eaten-by-frying,giraffe,nomask,prompt,,no,no,400.388905786,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,139,chicken:visual:yes:3,does-it-have-a-beak,chicken,nomask,prompt,,yes,yes,855.901605239,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,140,swan:visual:yes:2,does-it-have-a-beak,swan,nomask,prompt,,yes,yes,406.123265529,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,141,chicken:visual:yes:4,does-it-have-legs,chicken,nomask,pic,chicken,yes,yes,146.047404894,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,142,train:nonvisual:no:2,does-it-grow-in-tropical-climates,train,mask,pic,camel,no,no,251.939247471,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,143,elephant:nonvisual:no:5,does-it-lay-eggs,elephant,mask,prompt,,no,yes,636.148392361,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,144,carrot:visual:yes:2,does-it-have-a-top,carrot,nomask,pic,carrot,yes,yes,345.690187729,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,145,swan:visual:yes:1,does-it-have-a-long-neck,swan,nomask,pic,swan,yes,yes,757.574380237,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,146,chair:nonvisual:yes:2,is-it-furniture,chair,nomask,prompt,,yes,yes,443.457580463,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,147,pineapple:visual:yes:4,is-it-yellow-inside,pineapple,mask,prompt,,yes,yes,670.001120307,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,148,penguin:visual:no:4,is-it-long,penguin,mask,prompt,,no,yes,1034.22754989,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,149,zebra:visual:yes:1,does-it-have-stripes,zebra,mask,prompt,,yes,yes,146.36205048,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,150,pineapple:nonvisual:yes:3,does-it-grow-on-trees,pineapple,mask,prompt,,yes,yes,954.217627193,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,151,mouse:visual:yes:1,does-it-have-a-tail,mouse,mask,prompt,,yes,yes,297.102251818,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,152,carrot:nonvisual:yes:1,is-it-a-vegetable,carrot,nomask,prompt,,yes,yes,303.014579971,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,153,banana:visual:yes:4,does-it-have-a-skin,banana,nomask,prompt,,yes,yes,343.229038299,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,154,mouse:nonvisual:yes:3,does-it-eat,mouse,mask,prompt,,yes,yes,329.762975533,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,155,strawberry:visual:no:4,does-it-have-ears,strawberry,nomask,prompt,,no,no,262.355200612,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,156,penguin:nonvisual:yes:1,is-it-a-bird,penguin,mask,pic,penguin,yes,yes,613.577773154,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,157,alligator:nonvisual:no:3,is-it-used-for-freight,alligator,mask,prompt,,no,no,634.143687086,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,158,pineapple:nonvisual:yes:2,is-it-tropical,pineapple,nomask,pic,pineapple,yes,yes,844.34646224,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,159,mouse:visual:no:2,is-it-large,mouse,nomask,pic,strawberry,no,no,506.245218705,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,160,deer:nonvisual:yes:4,is-it-an-herbivore,deer,nomask,prompt,,yes,no,1408.42597187,0
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,161,giraffe:visual:yes:3,does-it-have-long-legs,giraffe,mask,pic,giraffe,yes,yes,345.65209737,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,162,rabbit:visual:yes:1,does-it-have-ears,rabbit,mask,prompt,,yes,yes,293.535521661,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,163,camel:visual:yes:1,does-it-have-a-hump,camel,nomask,prompt,,yes,yes,804.091352853,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,164,lion:visual:yes:3,does-it-have-a-tail,lion,mask,prompt,,yes,yes,273.003857052,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,165,camel:nonvisual:no:1,is-it-a-bird,camel,nomask,pic,apple,no,no,327.888545689,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,166,swan:nonvisual:yes:4,does-it-lay-eggs,swan,nomask,pic,swan,yes,yes,237.116335644,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,167,camel:nonvisual:yes:4,is-it-a-mammal,camel,nomask,pic,camel,yes,yes,72.6911319944,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,168,table:nonvisual:no:4,does-it-grow-in-hawaii,table,nomask,prompt,,no,no,1053.55856793,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,169,bottle:nonvisual:no:2,is-it-juicy,bottle,mask,pic,dog,no,no,238.44021574,1
MDT115,115,2015_Nov_12_1433,LL-Jerry,3,test,170,raccoon:nonvisual:yes:1,does-it-eat-garbage,raccoon,mask,prompt,,yes,yes,783.987964729,1
