subj_id,seed,date,computer,block,block_type,trial,proposition_id,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,15,apple:nonvisual:yes:2,does-it-grow-on-trees,apple,nomask,pic,apple,yes,yes,87.7720341086,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,16,mouse:visual:yes:4,does-it-have-whiskers,mouse,mask,prompt,,yes,yes,219.313092995,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,17,elephant:visual:yes:5,does-it-have-large-ears,elephant,nomask,prompt,,yes,yes,205.52566275,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,18,carrot:visual:yes:3,is-it-long,carrot,nomask,prompt,,yes,no,116.36125017,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,19,table:nonvisual:no:2,is-it-a-mammal,table,mask,prompt,,no,no,36.8420206942,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,20,banana:nonvisual:no:3,does-it-have-different-speeds,banana,nomask,prompt,,no,no,107.73074301,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,21,pineapple:visual:no:5,does-it-have-a-tail,pineapple,nomask,prompt,,no,no,172.885744832,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,22,toad:nonvisual:yes:1,does-it-eat,toad,mask,prompt,,yes,yes,357.760030776,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,23,bottle:nonvisual:yes:1,is-it-used-for-holding-things,bottle,mask,prompt,,yes,yes,37.9623258486,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,24,giraffe:nonvisual:yes:3,does-it-live-in-zoos,giraffe,nomask,prompt,,yes,yes,35.1695660502,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,25,alligator:nonvisual:yes:2,is-it-a-reptile,alligator,mask,prompt,,yes,yes,290.966182481,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,26,toad:visual:yes:1,is-it-green,toad,nomask,prompt,,yes,yes,225.483731367,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,27,carrot:nonvisual:yes:2,is-it-eaten-by-rabbits,carrot,mask,prompt,,yes,yes,139.035897329,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,28,strawberry:visual:no:2,does-it-have-a-tail,strawberry,mask,pic,apple,no,no,178.823360242,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,29,bottle:visual:yes:4,does-it-have-a-neck,bottle,mask,prompt,,yes,no,139.057663735,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,30,mouse:nonvisual:yes:5,does-it-eat-cheese,mouse,mask,prompt,,yes,yes,245.560872834,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,31,lion:nonvisual:yes:3,is-it-a-mammal,lion,nomask,prompt,,yes,yes,145.093865693,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,32,bike:nonvisual:yes:4,is-it-fast,bike,nomask,pic,bike,yes,yes,227.241009474,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,33,camel:nonvisual:yes:2,does-it-drink-water,camel,mask,prompt,,yes,yes,165.125553962,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,34,chair:nonvisual:no:5,is-it-an-animal,chair,nomask,pic,mouse,no,no,66.0237185657,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,35,chicken:visual:yes:1,does-it-have-feathers,chicken,mask,prompt,,yes,yes,142.462749965,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,36,penguin:nonvisual:yes:2,is-it-unable-to-fly,penguin,nomask,prompt,,yes,yes,41.6676532477,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,37,bottle:nonvisual:no:2,is-it-juicy,bottle,nomask,prompt,,no,no,34.4993039034,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,38,bike:visual:yes:3,does-it-have-gears,bike,mask,pic,bike,yes,yes,137.913352344,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,39,chair:visual:no:3,does-it-have-a-snout,chair,nomask,prompt,,no,no,19.2138659768,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,40,rabbit:nonvisual:no:1,does-it-live-in-zoos,rabbit,nomask,prompt,,no,no,66.0672504455,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,41,strawberry:nonvisual:yes:3,is-it-used-for-making-jam,strawberry,nomask,prompt,,yes,yes,220.334811136,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,42,tiger:visual:yes:4,does-it-have-whiskers,tiger,mask,prompt,,yes,yes,210.390986409,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,43,raccoon:nonvisual:yes:1,does-it-eat-garbage,raccoon,mask,prompt,,yes,yes,244.374310132,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,44,rabbit:nonvisual:yes:6,does-it-make-noises,rabbit,mask,prompt,,yes,no,234.182737768,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,45,penguin:visual:yes:2,does-it-have-a-beak,penguin,mask,prompt,,yes,yes,160.705151502,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,46,deer:nonvisual:yes:3,is-it-a-mammal,deer,mask,prompt,,yes,yes,439.836755861,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,47,zebra:nonvisual:yes:3,does-it-live-in-africa,zebra,nomask,prompt,,yes,yes,299.550917931,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,48,elephant:nonvisual:yes:2,does-it-live-in-africa,elephant,nomask,prompt,,yes,yes,261.306915432,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,49,train:visual:yes:1,does-it-have-a-caboose,train,mask,prompt,,yes,yes,82.4339422397,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,50,swan:nonvisual:yes:1,is-it-graceful,swan,mask,pic,swan,yes,yes,80.4436407052,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,51,grasshopper:visual:yes:2,does-it-have-legs,grasshopper,mask,pic,grasshopper,yes,no,257.477713749,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,52,dog:nonvisual:yes:3,is-it-a-pet,dog,nomask,pic,dog,yes,yes,142.988333013,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,53,camel:visual:yes:5,is-it-beige,camel,mask,prompt,,yes,yes,21.1964854971,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,54,pig:visual:yes:3,does-it-have-a-snout,pig,nomask,pic,pig,yes,yes,403.344269842,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,55,lion:nonvisual:yes:4,does-it-live-in-jungles,lion,mask,pic,lion,yes,yes,52.8338905424,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,56,chair:visual:yes:1,does-it-have-legs,chair,mask,prompt,,yes,yes,222.720740363,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,57,giraffe:visual:yes:1,does-it-have-spots,giraffe,mask,prompt,,yes,no,209.509466309,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,58,grasshopper:visual:yes:4,does-it-have-antennae,grasshopper,mask,prompt,,yes,yes,18.7974330038,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,59,dog:visual:yes:3,does-it-have-a-tail,dog,mask,prompt,,yes,yes,55.2598307841,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,60,train:nonvisual:yes:4,is-it-loud,train,mask,prompt,,yes,yes,169.488020707,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,61,chicken:visual:yes:3,does-it-have-a-beak,chicken,mask,prompt,,yes,no,186.920282431,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,62,donkey:nonvisual:yes:1,is-it-an-animal,donkey,mask,prompt,,yes,yes,151.473520789,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,63,banana:visual:yes:1,is-it-yellow,banana,nomask,pic,banana,yes,yes,266.947169323,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,64,pig:nonvisual:yes:1,is-it-an-animal,pig,nomask,prompt,,yes,yes,380.115871318,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,65,raccoon:visual:yes:2,does-it-have-a-tail,raccoon,nomask,prompt,,yes,yes,49.9380631372,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,66,dog:visual:no:2,is-it-pink,dog,nomask,prompt,,no,no,179.539074656,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,67,deer:visual:yes:3,does-it-have-eyes,deer,mask,pic,deer,yes,yes,63.6934847571,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,1,test,68,jacket:visual:yes:3,does-it-have-a-hood,jacket,nomask,prompt,,yes,yes,170.394827612,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,70,grasshopper:nonvisual:yes:1,is-it-an-insect,grasshopper,nomask,pic,grasshopper,yes,yes,205.949458294,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,71,deer:nonvisual:no:2,is-it-smelly,deer,mask,pic,alligator,no,no,400.09570634,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,72,apple:nonvisual:yes:4,is-it-nutritious,apple,mask,prompt,,yes,yes,107.597906608,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,73,deer:visual:yes:2,does-it-have-four-legs,deer,nomask,pic,deer,yes,yes,381.14783261,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,74,rabbit:nonvisual:yes:4,is-it-hunted-by-people,rabbit,nomask,prompt,,yes,no,22.6685660891,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,75,camel:nonvisual:yes:4,is-it-a-mammal,camel,nomask,prompt,,yes,yes,155.765247997,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,76,tiger:visual:yes:1,does-it-have-stripes,tiger,mask,pic,tiger,yes,yes,490.683225915,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,77,dog:nonvisual:yes:4,is-it-used-for-protection,dog,mask,prompt,,yes,yes,51.9520509988,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,78,lion:nonvisual:yes:5,does-it-roar,lion,nomask,prompt,,yes,yes,244.424883742,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,79,pig:visual:yes:4,does-it-have-legs,pig,mask,prompt,,yes,yes,142.83821173,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,80,tiger:nonvisual:yes:5,does-it-live-in-india,tiger,nomask,prompt,,yes,yes,44.1428869963,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,81,mouse:visual:yes:2,is-it-grey,mouse,nomask,prompt,,yes,yes,120.298320893,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,82,carrot:visual:yes:2,does-it-have-a-top,carrot,nomask,prompt,,yes,yes,122.485796455,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,83,mouse:visual:yes:5,does-it-have-a-white-tail,mouse,mask,prompt,,yes,yes,37.7267417498,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,84,dog:nonvisual:yes:2,is-it-an-animal,dog,mask,prompt,,yes,yes,80.19813383,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,85,toad:nonvisual:yes:4,does-it-eat-insects,toad,nomask,prompt,,yes,yes,34.7845014185,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,86,lion:nonvisual:no:4,does-it-lay-eggs,lion,mask,prompt,,no,no,68.4070866555,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,87,strawberry:nonvisual:yes:4,does-it-taste-good,strawberry,mask,prompt,,yes,yes,115.073539782,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,88,tiger:visual:no:4,is-it-yellow-inside,tiger,mask,prompt,,no,no,82.7008946799,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,89,pineapple:visual:yes:2,does-it-have-an-inside,pineapple,mask,prompt,,yes,yes,268.813277129,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,90,train:visual:yes:2,does-it-have-an-engine,train,nomask,pic,train,yes,yes,103.683562018,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,91,raccoon:visual:yes:5,does-it-have-a-mask,raccoon,nomask,prompt,,yes,no,180.535185616,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,92,zebra:visual:no:1,is-it-red,zebra,nomask,prompt,,no,no,189.673030749,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,93,giraffe:visual:no:3,is-it-muddy,giraffe,mask,prompt,,no,no,205.843829084,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,94,elephant:nonvisual:yes:5,does-it-eat-peanuts,elephant,nomask,prompt,,yes,yes,115.085063037,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,95,camel:visual:yes:1,does-it-have-a-hump,camel,nomask,prompt,,yes,yes,96.8868331984,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,96,dog:visual:no:1,does-it-have-antlers,dog,mask,prompt,,no,no,30.4726082832,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,97,raccoon:nonvisual:yes:3,is-it-nocturnal,raccoon,mask,pic,raccoon,yes,no,106.596353929,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,98,carrot:visual:yes:1,is-it-orange,carrot,mask,prompt,,yes,yes,139.972792938,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,99,apple:visual:yes:3,does-it-have-seeds,apple,mask,pic,apple,yes,yes,165.597682353,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,100,pig:visual:yes:1,is-it-pink,pig,nomask,pic,pig,yes,yes,179.082950577,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,101,bottle:nonvisual:no:4,does-it-fly,bottle,nomask,prompt,,no,no,18.2302384637,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,102,banana:visual:no:3,does-it-have-a-beak,banana,nomask,pic,penguin,no,no,33.4068466909,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,103,donkey:visual:yes:4,does-it-have-hooves,donkey,nomask,prompt,,yes,yes,33.3105004393,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,104,bike:visual:yes:1,does-it-have-handle-bars,bike,mask,prompt,,yes,yes,63.8058353215,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,105,jacket:nonvisual:yes:3,is-it-worn-in-winter,jacket,mask,pic,jacket,yes,yes,54.6519854106,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,106,alligator:nonvisual:yes:3,does-it-live-in-swamps,alligator,nomask,prompt,,yes,yes,228.465342429,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,107,train:visual:yes:3,does-it-have-many-cars,train,mask,prompt,,yes,yes,75.7812527008,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,108,bike:visual:yes:4,is-it-made-of-metal,bike,mask,pic,bike,yes,yes,63.1115660071,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,109,rabbit:nonvisual:yes:1,does-it-hop,rabbit,nomask,prompt,,yes,yes,623.471023981,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,110,banana:nonvisual:yes:2,does-it-taste-good,banana,nomask,pic,banana,yes,yes,48.261126969,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,111,chicken:nonvisual:yes:5,does-it-live-in-a-coop,chicken,nomask,prompt,,yes,yes,134.194580838,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,112,chair:visual:yes:4,does-it-have-a-seat,chair,mask,prompt,,yes,yes,61.8853126653,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,113,chicken:visual:yes:2,does-it-have-wings,chicken,mask,prompt,,yes,yes,35.5504695326,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,114,chair:visual:no:1,is-it-long,chair,nomask,prompt,,no,yes,257.649600971,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,115,zebra:visual:yes:3,does-it-have-hooves,zebra,nomask,prompt,,yes,yes,104.532433208,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,116,swan:visual:no:1,does-it-have-a-hump,swan,nomask,prompt,,no,no,215.689387638,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,117,donkey:visual:yes:1,does-it-have-legs,donkey,nomask,prompt,,yes,yes,27.1680299193,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,118,alligator:visual:no:4,is-it-small,alligator,mask,prompt,,no,no,73.0598722585,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,119,strawberry:nonvisual:yes:2,does-it-taste-sweet,strawberry,nomask,pic,strawberry,yes,yes,65.219339449,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,120,penguin:visual:yes:4,does-it-have-wings,penguin,mask,prompt,,yes,no,78.7097290158,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,121,camel:nonvisual:yes:3,is-it-used-by-riding,camel,mask,prompt,,yes,yes,67.2573340125,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,122,giraffe:nonvisual:yes:4,is-it-a-mammal,giraffe,mask,prompt,,yes,yes,69.7969044559,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,123,swan:nonvisual:yes:2,is-it-a-bird,swan,nomask,prompt,,yes,yes,164.917177521,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,124,pineapple:visual:yes:4,is-it-yellow-inside,pineapple,nomask,prompt,,yes,yes,43.4406157583,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,125,rabbit:nonvisual:yes:5,does-it-eat-carrots,rabbit,mask,prompt,,yes,yes,167.192036286,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,126,bottle:nonvisual:yes:5,is-it-used-for-holding-beer,bottle,nomask,prompt,,yes,yes,82.9025493003,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,127,toad:visual:yes:3,is-it-small,toad,nomask,pic,toad,yes,yes,82.6938524842,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,128,elephant:visual:yes:1,is-it-grey,elephant,mask,prompt,,yes,yes,69.6435826831,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,129,lion:visual:yes:4,does-it-have-teeth,lion,nomask,prompt,,yes,yes,167.721460108,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,130,mouse:visual:no:1,does-it-have-gears,mouse,mask,pic,swan,no,no,82.2450905107,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,2,test,131,banana:visual:yes:3,does-it-have-a-peel,banana,nomask,pic,banana,yes,yes,426.095738076,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,133,tiger:nonvisual:no:3,does-it-grow-underground,tiger,mask,prompt,,no,no,93.5966582038,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,134,apple:nonvisual:yes:5,is-it-used-for-cider,apple,nomask,pic,apple,yes,yes,61.1711982638,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,135,banana:visual:yes:4,does-it-have-a-skin,banana,mask,prompt,,yes,no,302.411535755,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,136,toad:nonvisual:yes:3,is-it-an-amphibian,toad,mask,pic,toad,yes,yes,64.5682825707,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,137,mouse:nonvisual:no:4,does-it-live-on-water,mouse,nomask,prompt,,no,no,171.148312278,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,138,elephant:visual:yes:4,does-it-have-a-tail,elephant,nomask,pic,elephant,yes,yes,241.578669287,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,139,alligator:nonvisual:yes:6,is-it-found-in-summer,alligator,mask,prompt,,yes,no,232.129059266,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,140,camel:visual:no:3,does-it-have-whiskers,camel,mask,prompt,,no,no,125.311204232,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,141,banana:nonvisual:yes:3,does-it-grow-in-tropical-climates,banana,nomask,prompt,,yes,no,224.890610203,0
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,142,pineapple:nonvisual:yes:2,is-it-tropical,pineapple,mask,pic,pineapple,yes,yes,195.749884006,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,143,rabbit:nonvisual:no:3,does-it-roar,rabbit,nomask,pic,dog,no,no,311.292991508,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,144,train:visual:no:3,does-it-have-a-beak,train,mask,prompt,,no,no,339.422563091,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,145,jacket:visual:yes:1,does-it-have-a-zipper,jacket,nomask,pic,jacket,yes,yes,212.260294706,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,146,bike:nonvisual:no:3,is-it-a-mammal,bike,nomask,prompt,,no,no,225.457804278,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,147,chicken:nonvisual:yes:3,does-it-eat-grain,chicken,mask,prompt,,yes,yes,28.9723607711,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,148,zebra:visual:yes:2,does-it-have-four-legs,zebra,nomask,prompt,,yes,yes,42.1660291031,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,149,strawberry:visual:yes:1,is-it-red,strawberry,nomask,prompt,,yes,yes,129.009170458,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,150,toad:nonvisual:no:2,does-it-run-fast,toad,mask,pic,chicken,no,no,150.888721459,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,151,chicken:nonvisual:no:5,is-it-comfortable,chicken,mask,prompt,,no,no,30.3746620193,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,152,pig:visual:yes:2,does-it-have-a-tail,pig,mask,prompt,,yes,yes,282.520045526,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,153,carrot:nonvisual:yes:1,is-it-a-vegetable,carrot,nomask,prompt,,yes,yes,128.703807481,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,154,camel:visual:yes:3,does-it-have-legs,camel,nomask,prompt,,yes,yes,87.5979065895,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,155,rabbit:nonvisual:yes:3,is-it-edible,rabbit,mask,pic,rabbit,yes,yes,522.040555254,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,156,tiger:visual:no:1,is-it-black,tiger,nomask,prompt,,no,no,170.592000708,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,157,lion:nonvisual:no:2,does-it-eat-cheese,lion,nomask,prompt,,no,no,452.726661693,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,158,camel:visual:yes:4,is-it-large,camel,nomask,prompt,,yes,yes,74.5476367883,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,159,pig:nonvisual:yes:4,is-it-smelly,pig,mask,prompt,,yes,yes,82.0517581888,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,160,mouse:visual:yes:1,does-it-have-a-tail,mouse,nomask,prompt,,yes,yes,19.5803660899,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,161,strawberry:nonvisual:yes:1,is-it-a-fruit,strawberry,mask,prompt,,yes,yes,96.4460736141,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,162,mouse:visual:no:2,is-it-large,mouse,mask,prompt,,no,no,76.236736495,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,163,elephant:nonvisual:no:3,does-it-live-on-farms,elephant,mask,prompt,,no,no,90.4770898633,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,164,grasshopper:nonvisual:yes:2,does-it-live-in-grass,grasshopper,mask,prompt,,yes,yes,107.937198598,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,165,pineapple:visual:no:1,does-it-have-legs,pineapple,nomask,pic,grasshopper,no,no,28.4563801251,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,166,banana:nonvisual:yes:1,is-it-a-fruit,banana,mask,prompt,,yes,yes,49.3039702997,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,167,camel:visual:no:4,does-it-have-a-cork,camel,nomask,prompt,,no,no,37.8208472393,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,168,apple:nonvisual:yes:1,is-it-a-fruit,apple,mask,prompt,,yes,yes,33.5624092259,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,169,chair:nonvisual:no:3,is-it-a-root,chair,mask,prompt,,no,no,281.095338054,1
MDT112,112,2015_Nov_12_1416,LL-Kramer,3,test,170,penguin:visual:yes:3,does-it-have-feet,penguin,nomask,prompt,,yes,yes,178.912664298,1
