subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question_slug,cue,mask_type,response_type,pic,correct_response,response,rt,is_correct
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,125,raccoon:nonvisual:no:2,nonvisual,is-it-used-for-protection,raccoon,mask,pic,tiger,no,no,152.472832706,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,126,table:visual:yes:3,visual,does-it-have-legs,table,mask,pic,table,yes,yes,366.295472253,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,127,chair:visual:no:1,visual,is-it-long,chair,mask,prompt,,no,no,407.045116182,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,128,mouse:visual:no:1,visual,does-it-have-gears,mouse,mask,pic,jacket,no,no,207.994814496,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,129,banana:visual:no:4,visual,does-it-have-hooves,banana,mask,pic,deer,no,yes,600.839908235,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,130,chair:visual:yes:2,visual,is-it-made-of-wood,chair,nomask,prompt,,yes,yes,217.060960829,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,2,test,131,raccoon:nonvisual:yes:3,nonvisual,is-it-nocturnal,raccoon,mask,prompt,,yes,yes,733.509594575,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,133,mouse:visual:yes:4,visual,does-it-have-whiskers,mouse,mask,pic,mouse,yes,yes,82.9063905403,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,134,donkey:visual:yes:4,visual,does-it-have-hooves,donkey,mask,prompt,,yes,no,521.070691291,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,135,zebra:visual:yes:4,visual,does-it-have-a-mane,zebra,mask,prompt,,yes,yes,611.946289428,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,136,pig:visual:yes:3,visual,does-it-have-a-snout,pig,nomask,prompt,,yes,no,1010.17172681,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,137,elephant:nonvisual:yes:5,nonvisual,does-it-eat-peanuts,elephant,nomask,prompt,,yes,no,671.686058398,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,138,camel:visual:yes:2,visual,is-it-brown,camel,mask,prompt,,yes,yes,167.640798725,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,139,pineapple:nonvisual:yes:4,nonvisual,does-it-grow-in-hawaii,pineapple,mask,prompt,,yes,yes,208.80815573,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,140,rabbit:nonvisual:yes:1,nonvisual,does-it-hop,rabbit,mask,prompt,,yes,yes,563.467823435,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,141,pineapple:visual:yes:2,visual,does-it-have-an-inside,pineapple,nomask,prompt,,yes,yes,289.798505139,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,142,raccoon:visual:yes:4,visual,does-it-have-stripes,raccoon,nomask,prompt,,yes,no,609.731286764,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,143,swan:nonvisual:yes:4,nonvisual,does-it-lay-eggs,swan,mask,prompt,,yes,yes,1084.50010419,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,144,chicken:nonvisual:yes:3,nonvisual,does-it-eat-grain,chicken,nomask,prompt,,yes,no,965.084262658,0
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,145,bike:visual:yes:2,visual,does-it-have-a-seat,bike,mask,prompt,,yes,yes,371.282748878,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,146,strawberry:visual:yes:2,visual,does-it-have-seeds,strawberry,nomask,prompt,,yes,yes,219.801225699,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,147,banana:visual:yes:2,visual,is-it-long,banana,nomask,prompt,,yes,yes,226.354368497,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,148,zebra:nonvisual:yes:4,nonvisual,does-it-travel-in-herds,zebra,nomask,prompt,,yes,yes,437.534049153,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,149,bottle:nonvisual:yes:5,nonvisual,is-it-used-for-holding-beer,bottle,mask,prompt,,yes,yes,50.4623656161,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,150,rabbit:nonvisual:yes:2,nonvisual,is-it-a-pet,rabbit,mask,prompt,,yes,yes,512.239488773,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,151,carrot:visual:yes:4,visual,does-it-have-a-pointed-end,carrot,mask,prompt,,yes,yes,161.169278435,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,152,chicken:nonvisual:no:1,nonvisual,is-it-used-for-holding-liquids,chicken,nomask,prompt,,no,no,69.7280857712,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,153,apple:nonvisual:no:4,nonvisual,is-it-timid,apple,nomask,prompt,,no,no,503.814157099,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,154,zebra:nonvisual:no:3,nonvisual,is-it-eaten-by-rabbits,zebra,mask,pic,table,no,no,229.133364279,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,155,dog:nonvisual:yes:3,nonvisual,is-it-a-pet,dog,nomask,prompt,,yes,yes,332.582302392,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,156,raccoon:nonvisual:yes:2,nonvisual,is-it-furry,raccoon,mask,pic,raccoon,yes,yes,525.780772325,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,157,deer:visual:yes:3,visual,does-it-have-eyes,deer,mask,pic,deer,yes,yes,18.9504344016,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,158,bike:visual:no:3,visual,does-it-have-feet,bike,nomask,prompt,,no,no,239.885728806,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,159,table:visual:yes:4,visual,is-it-flat,table,mask,prompt,,yes,yes,402.274859138,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,160,train:visual:yes:4,visual,is-it-made-of-metal,train,mask,prompt,,yes,yes,96.8452221714,1
MDT120,120,2015_Nov_12_1551,LL-Kramer,3,test,161,lion:visual:no:3,visual,does-it-have-wings,lion,nomask,prompt,,no,no,181.328361388,1
